Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
368770,KR7368770004,파이버프로,KOSDAQ,벤처기업부,3885,1,35,0.91,3830,3960,3785,277637,1073329480,127638664125,32854225,KSQ
228850,KR7228850004,레이언스,KOSDAQ,우량기업부,7690,2,-20,-0.26,7750,7750,7510,11182,85006520,127584897660,16591014,KSQ
219130,KR7219130002,타이거일렉,KOSDAQ,중견기업부,20200,1,200,1.0,20500,20550,19930,36903,743453480,127548658000,6314290,KSQ
452400,KR7452400005,이닉스,KOSDAQ,벤처기업부,14050,2,-50,-0.35,13930,15320,13460,1835210,26609476050,127453563400,9071428,KSQ
370090,KR7370090003,퓨런티어,KOSDAQ,기술성장기업부,15560,1,30,0.19,15980,15980,15540,22889,359011310,127309274800,8181830,KSQ
056090,KR7056090004,이노시스,KOSDAQ,중견기업부,1356,2,-22,-1.6,1379,1387,1337,535570,725491319,127213141356,93815001,KSQ
065510,KR7065510000,휴비츠,KOSDAQ,우량기업부,10460,1,160,1.55,10470,10470,10250,26919,278870970,127187020660,12159371,KSQ
105550,KR7105550008,엣지파운드리,KOSDAQ,중견기업부,2225,2,-85,-3.68,2260,2310,2200,377911,840473900,127102871350,57124886,KSQ
067900,KR7067900001,와이엔텍,KOSDAQ,우량기업부,6980,1,200,2.95,6850,7180,6850,114419,799309900,127033619820,18199659,KSQ
388050,KR7388050007,지투파워,KOSDAQ,중견기업부,6760,1,30,0.45,6840,6860,6730,79151,536789310,126475794120,18709437,KSQ
072770,KR7072770001,율호,KOSDAQ,중견기업부,1823,2,-3,-0.16,1821,1848,1806,75159,136447981,126010857108,69122796,KSQ
084730,KR7084730001,팅크웨어,KOSDAQ,우량기업부,11280,2,-600,-5.05,11620,11660,11210,105209,1195659290,125314302720,11109424,KSQ
452430,KR7452430002,사피엔반도체,KOSDAQ,기술성장기업부,15630,1,30,0.19,15990,15990,15500,39133,614503520,124924212960,7992592,KSQ
039340,KR7039340005,한국경제TV,KOSDAQ,우량기업부,5430,1,10,0.18,5420,5490,5350,37466,202031080,124890000000,23000000,KSQ
417500,KR7417500006,제이아이테크,KOSDAQ,벤처기업부,3800,1,50,1.33,3805,3830,3740,214145,810736050,124582027200,32784744,KSQ
178780,KR7178780003,일월지엠엘,KOSDAQ,관리종목(소속부없음),8650,0,0,0.0,0,0,0,0,0,124120536750,14349195,KSQ
012700,KR7012700001,리드코프,KOSDAQ,우량기업부,4685,1,20,0.43,4695,4695,4665,11910,55738925,123900142475,26446135,KSQ
066620,KR7066620006,국보디자인,KOSDAQ,우량기업부,16520,1,1060,6.86,15900,16550,15780,23139,376171100,123900000000,7500000,KSQ
376190,KR7376190005,LB루셈,KOSDAQ,중견기업부,5010,1,10,0.2,5050,5090,4900,8646,43350725,123246000000,24600000,KSQ
054620,KR7054620000,APS,KOSDAQ,중견기업부,6190,1,30,0.49,6240,6300,6160,14846,92347270,123145227990,19894221,KSQ
066700,KR7066700006,테라젠이텍스,KOSDAQ,우량기업부,3790,1,85,2.29,3715,3790,3705,84459,316259585,123078108650,32474435,KSQ
045660,KR7045660008,에이텍,KOSDAQ,우량기업부,14900,2,-350,-2.3,15450,15490,14900,31949,485762600,123074000000,8260000,KSQ
382800,KR7382800001,지앤비에스 에코,KOSDAQ,벤처기업부,3890,1,10,0.26,3980,3980,3850,165294,644214340,123044749490,31631041,KSQ
063170,KR7063170005,서울옥션,KOSDAQ,우량기업부,6910,2,-100,-1.43,7030,7100,6900,44185,308743860,122820184970,17774267,KSQ
026150,KR7026150003,특수건설,KOSDAQ,중견기업부,6990,2,-90,-1.27,7160,7160,6960,76435,535501080,122648853690,17546331,KSQ
085670,KR7085670008,뉴프렉스,KOSDAQ,우량기업부,5010,2,-120,-2.34,5210,5220,4985,250192,1268693945,122498312610,24450761,KSQ
124560,KR7124560004,태웅로직스,KOSDAQ,우량기업부,3180,2,-35,-1.09,3215,3240,3140,324068,1029952365,122164737120,38416584,KSQ
462510,KR7462510009,라메디텍,KOSDAQ,기술성장기업부,14100,1,2410,20.62,12140,14560,12010,4813129,66316310660,121975363500,8650735,KSQ
294140,KR7294140009,레몬,KOSDAQ,중견기업부,5800,3,0,0.0,5850,5990,5740,1461100,8539288980,121800000000,21000000,KSQ
151910,KR7151910007,퓨처코어,KOSDAQ,관리종목(소속부없음),640,0,0,0.0,0,0,0,0,0,121645902080,190071722,KSQ
260930,KR7260930003,씨티케이,KOSDAQ,중견기업부,6280,2,-300,-4.56,6650,7000,6180,198160,1269159060,121465191480,19341591,KSQ
040350,KR7040350001,크레오에스지,KOSDAQ,중견기업부,828,2,-25,-2.93,853,875,828,480843,407340891,121389298524,146605433,KSQ
418420,KR7418420006,라온텍,KOSDAQ,기술성장기업부,4030,2,-150,-3.59,4195,4220,4030,79755,328021340,121336984990,30108433,KSQ
066790,KR7066790007,씨씨에스,KOSDAQ,투자주의환기종목(소속부없음),1861,2,-619,-24.96,2050,2250,1805,14222616,29245941403,121247944579,65152039,KSQ
900250,KYG2115T1076,크리스탈신소재,KOSDAQ,외국기업(소속부없음),928,2,-4,-0.43,938,938,920,365455,339137348,121233923712,130640004,KSQ
021080,KR7021080007,에이티넘인베스트,KOSDAQ,우량기업부,2525,1,30,1.2,2505,2540,2470,68144,171163740,121200000000,48000000,KSQ
040910,KR7040910002,아이씨디,KOSDAQ,중견기업부,6520,2,-130,-1.95,6640,6750,6480,31100,205408120,121104273000,18574275,KSQ
054050,KR7054050000,농우바이오,KOSDAQ,우량기업부,7530,2,-10,-0.13,7580,7580,7500,11767,88645650,120710124330,16030561,KSQ
044340,KR7044340008,위닉스,KOSDAQ,우량기업부,6740,3,0,0.0,6770,6780,6670,13830,92918740,120466884500,17873425,KSQ
263050,KR7263050007,유틸렉스,KOSDAQ,기술성장기업부,3270,2,-85,-2.53,3370,3480,3250,462958,1545663805,120332265660,36798858,KSQ
019550,KR7019550003,SBI인베스트먼트,KOSDAQ,중견기업부,742,2,-6,-0.8,757,757,737,407970,303912107,120253398650,162066575,KSQ
137950,KR7137950002,제이씨케미칼,KOSDAQ,우량기업부,5400,1,360,7.14,5090,5460,5090,211188,1120399960,120246195600,22267814,KSQ
332570,KR7332570001,와이팜,KOSDAQ,벤처기업부,2835,2,-120,-4.06,3015,3015,2810,360795,1034688920,119732964750,42233850,KSQ
207760,KR7207760000,미스터블루,KOSDAQ,중견기업부,1440,2,-37,-2.51,1499,1500,1440,389555,571637563,119634887520,83079783,KSQ
005710,KR7005710009,대원산업,KOSDAQ,우량기업부,5970,2,-200,-3.24,6110,6130,5970,23780,144057530,119624472000,20037600,KSQ
419080,KR7419080007,엔젯,KOSDAQ,기술성장기업부,11340,1,80,0.71,11260,11430,11000,14254,160559540,119272044780,10517817,KSQ
140670,KR7140670001,알에스오토메이션,KOSDAQ,벤처기업부,12820,1,200,1.58,12900,12960,12670,69639,893415990,119266254800,9303140,KSQ
100700,KR7100700004,세운메디칼,KOSDAQ,우량기업부,2715,3,0,0.0,2715,2770,2670,63678,172273000,118917000000,43800000,KSQ
069510,KR7069510006,에스텍,KOSDAQ,중견기업부,10880,1,390,3.72,11000,11480,10810,115682,1280473220,118700800000,10910000,KSQ
185490,KR7185490000,아이진,KOSDAQ,벤처기업부,4390,1,295,7.2,4100,4720,4015,2400946,10615168620,118660751760,27029784,KSQ
389500,KR7389500000,에스비비테크,KOSDAQ,기술성장기업부,19200,1,4090,27.07,15440,19490,15250,468841,8446444280,118558156800,6174904,KSQ
064240,KR7064240005,홈캐스트,KOSDAQ,우량기업부,3380,1,590,21.15,2830,3380,2735,468099,1460331405,118428480560,35038012,KSQ
013310,KR7013310008,아진산업,KOSDAQ,우량기업부,3050,2,-100,-3.17,3160,3180,3045,163944,507500785,118360075100,38806582,KSQ
215360,KR7215360009,우리산업,KOSDAQ,벤처기업부,12910,1,110,0.86,12980,13100,12830,11074,142907060,117896224330,9132163,KSQ
262260,KR7262260003,에이프로,KOSDAQ,우량기업부,8140,2,-120,-1.45,8430,8430,8070,25364,207444930,117770757280,14468152,KSQ
186230,KR7186230009,그린플러스,KOSDAQ,벤처기업부,10870,1,110,1.02,10770,11010,10720,71457,776713930,117615443560,10820188,KSQ
039860,KR7039860002,나노엔텍,KOSDAQ,중견기업부,3660,1,105,2.95,3560,3760,3550,1357644,5012235570,117522900120,32110082,KSQ
311690,KR7311690002,CJ 바이오사이언스,KOSDAQ,기술성장기업부,12860,1,280,2.23,12650,12990,12650,8953,114748400,117186775720,9112502,KSQ
066590,KR7066590001,우수AMS,KOSDAQ,중견기업부,2990,2,-20,-0.66,3020,3055,2990,241750,727944410,116828580960,39073104,KSQ
052330,KR7052330008,코텍,KOSDAQ,우량기업부,7500,3,0,0.0,7560,7560,7410,17080,127362410,116809140000,15574552,KSQ
039610,KR7039610001,화성밸브,KOSDAQ,우량기업부,11220,1,340,3.13,10840,11500,10710,1393501,15601977500,116804688000,10410400,KSQ
033230,KR7033230004,인성정보,KOSDAQ,중견기업부,2310,1,125,5.72,2195,2365,2185,4432289,10107354200,116690527800,50515380,KSQ
284620,KR7284620002,카이노스메드,KOSDAQ,기술성장기업부,4140,1,80,1.97,4060,4215,3940,49688,205517165,116668483020,28180793,KSQ
288330,KR7288330004,브릿지바이오테라퓨틱스,KOSDAQ,기술성장기업부,3055,2,-155,-4.83,3215,3390,3000,2297191,7361873765,116625071030,38175146,KSQ
131030,KR7131030009,옵투스제약,KOSDAQ,우량기업부,7200,1,280,4.05,7100,7420,6910,147582,1067943910,116302766400,16153162,KSQ
413630,KR7413630005,씨피시스템,KOSDAQ,벤처기업부,2995,1,55,1.87,2910,3080,2865,73596,217696340,115916757875,38703425,KSQ
200350,KR7200350007,래몽래인,KOSDAQ,기술성장기업부,11590,1,40,0.35,11550,11700,11400,83607,966488620,115853929750,9996025,KSQ
170920,KR7170920003,엘티씨,KOSDAQ,벤처기업부,11780,1,100,0.86,11830,12300,11590,82183,978490130,115510203600,9805620,KSQ
241690,KR7241690007,유니테크노,KOSDAQ,우량기업부,4720,1,130,2.83,4680,4815,4580,1150055,5423845235,115501732320,24470706,KSQ
257370,KR7257370007,피엔티엠에스,KOSDAQ,관리종목(소속부없음),9210,0,0,0.0,0,0,0,0,0,115169769810,12504861,KSQ
199480,KR7199480005,뱅크웨어글로벌,KOSDAQ,기술성장기업부,11510,2,-830,-6.73,12210,12430,11330,2426408,28439001550,115111371880,10000988,KSQ
005990,KR7005990007,매일홀딩스,KOSDAQ,우량기업부,8390,1,40,0.48,8410,8420,8300,6023,50444200,115096570560,13718304,KSQ
074430,KR7074430000,아미노로직스,KOSDAQ,중견기업부,1310,1,13,1.0,1301,1330,1298,123605,162520401,115053165640,87826844,KSQ
241820,KR7241820000,피씨엘,KOSDAQ,벤처기업부,2025,1,252,14.21,1816,2190,1815,16839149,34210935446,114770196000,56676640,KSQ
053280,KR7053280004,예스24,KOSDAQ,우량기업부,4590,1,160,3.61,4450,4640,4450,200327,914556310,114750000000,25000000,KSQ
138080,KR7138080007,오이솔루션,KOSDAQ,벤처기업부,10800,1,160,1.5,10640,11040,10610,17101,185124820,114740226000,10624095,KSQ
060310,KR7060310000,3S,KOSDAQ,중견기업부,2235,2,-5,-0.22,2250,2275,2205,252379,565351570,114174174870,51084642,KSQ
086820,KR7086820008,바이오솔루션,KOSDAQ,기술성장기업부,14010,2,-60,-0.43,14050,14080,13620,12845,177238550,114089398260,8143426,KSQ
365330,KR7365330000,에스와이스틸텍,KOSDAQ,중견기업부,3720,1,65,1.78,3685,3755,3595,1067301,3927330120,113869200000,30610000,KSQ
424960,KR7424960003,스마트레이더시스템,KOSDAQ,기술성장기업부,7300,1,10,0.14,7300,7400,7110,54125,394396080,113656182000,15569340,KSQ
059270,KR7059270009,해성에어로보틱스,KOSDAQ,기술성장기업부,10190,1,430,4.41,10000,10630,10000,185218,1919299510,113524741810,11140799,KSQ
024840,KR7024840001,KBI메탈,KOSDAQ,중견기업부,3230,1,165,5.38,3200,3530,3170,29208476,98129642720,112756712770,34909199,KSQ
419530,KR7419530001,SAMG엔터,KOSDAQ,기술성장기업부,13100,1,1220,10.27,12120,13110,12120,304931,3913186400,112541183000,8590930,KSQ
120240,KR7120240007,대정화금,KOSDAQ,우량기업부,15640,1,180,1.16,15450,15800,15420,21907,342886940,112457715240,7190391,KSQ
071200,KR7071200000,인피니트헬스케어,KOSDAQ,우량기업부,4590,1,10,0.22,4650,4650,4515,33700,154054235,111979742220,24396458,KSQ
448710,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,21700,2,-150,-0.69,21850,22100,21350,61977,1345165350,111793886400,5151792,KSQ
053700,KR7053700001,삼보모터스,KOSDAQ,우량기업부,4885,1,220,4.72,4835,5080,4810,531611,2614970925,111755073150,22877190,KSQ
159010,KR7159010008,아스플로,KOSDAQ,벤처기업부,8380,1,40,0.48,8340,8590,8310,17648,148690780,111745112820,13334739,KSQ
260970,KR7260970009,에스앤디,KOSDAQ,벤처기업부,38550,2,-800,-2.03,40000,40150,38500,53005,2076456150,111515666700,2892754,KSQ
058630,KR7058630005,엠게임,KOSDAQ,우량기업부,5700,2,-70,-1.21,5810,5840,5630,135663,772224800,111400098900,19543877,KSQ
330350,KR7330350000,위더스제약,KOSDAQ,우량기업부,8420,1,90,1.08,8320,8460,8240,112949,943232550,111162010380,13202139,KSQ
226400,KR7226400000,오스테오닉,KOSDAQ,기술성장기업부,5380,1,100,1.89,5290,5410,5200,196371,1044422030,111159413380,20661601,KSQ
311320,KR7311320006,지오엘리먼트,KOSDAQ,기술성장기업부,8810,1,220,2.56,8680,8900,8680,39898,352028680,111134273600,12614560,KSQ
361390,KR7361390008,제노코,KOSDAQ,우량기업부,14790,2,-280,-1.86,15070,15070,14500,39673,586676770,110936669310,7500789,KSQ
347890,KR7347890006,엠투아이,KOSDAQ,벤처기업부,6550,2,-40,-0.61,6590,6630,6520,12057,79147750,110781486200,16913204,KSQ
140070,KR7140070004,서플러스글로벌,KOSDAQ,우량기업부,2980,1,125,4.38,3245,3245,2970,334444,1036933575,110224240000,36988000,KSQ
089850,KR7089850002,유비벨록스,KOSDAQ,우량기업부,7480,2,-230,-2.98,7500,7520,7250,79858,591079680,110181888520,14730199,KSQ
042510,KR7042510008,라온시큐어,KOSDAQ,벤처기업부,1952,1,15,0.77,1945,1975,1937,87530,170995618,109362500192,56025871,KSQ
080580,KR7080580004,오킨스전자,KOSDAQ,우량기업부,6180,1,180,3.0,6230,6280,6120,96794,599590940,109258061640,17679298,KSQ
018120,KR7018120006,진로발효,KOSDAQ,우량기업부,16500,1,530,3.32,16040,16500,16010,14473,237331810,109248480000,6621120,KSQ
267320,KR7267320000,나인테크,KOSDAQ,벤처기업부,2500,2,-45,-1.77,2550,2570,2500,102010,256951310,109160260000,43664104,KSQ
099750,KR7099750002,이지케어텍,KOSDAQ,벤처기업부,15970,2,-200,-1.24,16370,16370,15950,5039,80704400,109151372720,6834776,KSQ
384470,KR7384470001,코어라인소프트,KOSDAQ,기술성장기업부,8500,2,-30,-0.35,8670,8670,8400,18414,156365500,109072544000,12832064,KSQ
162300,KR7162300008,신스틸,KOSDAQ,중견기업부,2630,1,5,0.19,2640,2700,2620,51652,136591820,109069734660,41471382,KSQ
036630,KR7036630002,세종텔레콤,KOSDAQ,우량기업부,545,2,-4,-0.73,550,550,542,168195,91772665,109000000000,200000000,KSQ
035610,KR7035610005,솔본,KOSDAQ,우량기업부,3980,1,5,0.13,4045,4045,3935,22578,89878945,108837068060,27345997,KSQ
061040,KR7061040002,알에프텍,KOSDAQ,우량기업부,3385,1,45,1.35,3350,3385,3305,41622,139403145,108622141715,32089259,KSQ
256940,KR7256940008,케이피에스,KOSDAQ,벤처기업부,5790,1,540,10.29,5690,6050,5500,594273,3444901850,108554729820,18748658,KSQ
011560,KR7011560000,세보엠이씨,KOSDAQ,우량기업부,10300,3,0,0.0,10370,10430,10240,39416,405969010,108459000000,10530000,KSQ
027050,KR7027050004,코리아나,KOSDAQ,중견기업부,2710,1,65,2.46,2830,2980,2670,1386525,3852420030,108400000000,40000000,KSQ
003100,KR7003100005,선광,KOSDAQ,우량기업부,16420,2,-50,-0.3,16470,16490,16370,3415,56056520,108372000000,6600000,KSQ
014470,KR7014470009,부방,KOSDAQ,중견기업부,1802,1,8,0.45,1800,1816,1786,102977,185165922,108214172520,60052260,KSQ
142210,KR7142210004,유니트론텍,KOSDAQ,우량기업부,5600,1,140,2.56,5550,5600,5450,158632,877472520,107778115200,19246092,KSQ
041920,KR7041920000,메디아나,KOSDAQ,우량기업부,5790,2,-30,-0.52,5850,5850,5750,43610,252109040,107683711170,18598223,KSQ
037950,KR7037950003,엘컴텍,KOSDAQ,중견기업부,1270,2,-80,-5.93,1336,1336,1257,3863263,4951288257,107248349130,84447519,KSQ
180400,KR7180400004,DXVX,KOSDAQ,중견기업부,3540,2,-220,-5.85,3495,3760,3430,1951927,6978128440,106976789280,30219432,KSQ
160600,KR7160600003,이큐셀,KOSDAQ,관리종목(소속부없음),3100,0,0,0.0,0,0,0,0,0,106895911200,34482552,KSQ
067570,KR7067570002,엔브이에이치코리아,KOSDAQ,우량기업부,2530,2,-35,-1.36,2560,2630,2500,489522,1252409225,106690100000,42170000,KSQ
352090,KR7352090005,스톰테크,KOSDAQ,중견기업부,7930,1,540,7.31,7420,8400,7320,850351,6766997200,106551437070,13436499,KSQ
038460,KR7038460002,바이오스마트,KOSDAQ,우량기업부,4420,1,5,0.11,4360,4530,4335,416770,1846966115,105784814720,23933216,KSQ
198440,KR7198440000,강동씨앤엘,KOSDAQ,중견기업부,1734,2,-48,-2.69,1784,1799,1731,191307,335674755,105655907664,60931896,KSQ
333430,KR7333430007,일승,KOSDAQ,중견기업부,3430,2,-155,-4.32,3620,3670,3400,122523,424234370,105392742210,30726747,KSQ
095190,KR7095190005,이엠코리아,KOSDAQ,중견기업부,2325,3,0,0.0,2350,2360,2305,110264,256587200,105368469900,45319772,KSQ
366030,KR7366030005,공구우먼,KOSDAQ,중견기업부,4650,1,30,0.65,4650,4705,4645,70706,329972205,105340402500,22653850,KSQ
042500,KR7042500009,링네트,KOSDAQ,우량기업부,5520,1,90,1.66,5520,5610,5480,89152,493556080,105267139680,19070134,KSQ
452190,KR7452190002,한빛레이저,KOSDAQ,벤처기업부,4575,2,-145,-3.07,4670,4740,4480,1366348,6263146250,105214738275,22997757,KSQ
093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,5650,2,-60,-1.05,5740,5750,5630,38478,217746520,105090000000,18600000,KSQ
041930,KR7041930009,동아화성,KOSDAQ,우량기업부,6650,2,-80,-1.19,6730,6830,6630,53429,357846030,105070000000,15800000,KSQ
356680,KR7356680009,엑스게이트,KOSDAQ,벤처기업부,3680,2,-35,-0.94,3725,3775,3680,42914,159296200,105040050560,28543492,KSQ
300080,KR7300080009,플리토,KOSDAQ,기술성장기업부,19080,2,-170,-0.88,19280,19440,18810,11442,218330760,104974668360,5501817,KSQ
019590,KR7019590009,엠벤처투자,KOSDAQ,관리종목(소속부없음),921,0,0,0.0,0,0,0,0,0,104963185182,113966542,KSQ
048910,KR7048910004,대원미디어,KOSDAQ,우량기업부,8340,2,-170,-2.0,8190,8600,8190,49598,413594000,104908409640,12578946,KSQ
417790,KR7417790003,트루엔,KOSDAQ,벤처기업부,9520,1,190,2.04,9430,9530,9380,24696,234508730,104716668000,10999650,KSQ
226330,KR7226330009,신테카바이오,KOSDAQ,기술성장기업부,6850,1,50,0.74,6800,6900,6710,38142,260292690,104520553750,15258475,KSQ
002800,KR7002800001,신신제약,KOSDAQ,중견기업부,6880,1,260,3.93,6720,7130,6700,1080809,7544504500,104373040000,15170500,KSQ
041590,KR7041590001,플래스크,KOSDAQ,관리종목(소속부없음),789,0,0,0.0,0,0,0,0,0,103917099150,131707350,KSQ
124500,KR7124500000,아이티센,KOSDAQ,투자주의환기종목(소속부없음),4475,1,45,1.02,4510,4510,4405,232780,1038326230,103840258325,23204527,KSQ
239890,KR7239890007,피엔에이치테크,KOSDAQ,기술성장기업부,10440,2,-1220,-10.46,11120,11140,10170,244242,2591615000,103729282200,9935755,KSQ
302550,KR7302550009,리메드,KOSDAQ,기술성장기업부,3360,2,-15,-0.44,3375,3440,3320,50419,169257175,102943948800,30638080,KSQ
111710,KR7111710000,남화산업,KOSDAQ,중견기업부,5000,1,20,0.4,5040,5040,4930,706,3513580,102940000000,20588000,KSQ
059210,KR7059210005,메타바이오메드,KOSDAQ,우량기업부,4310,2,-410,-8.69,4400,4455,4150,1146061,4908392380,102846732810,23862351,KSQ
255440,KR7255440000,야스,KOSDAQ,벤처기업부,7860,1,130,1.68,7730,7970,7730,15534,121912450,102635880000,13058000,KSQ
382480,KR7382480002,지아이텍,KOSDAQ,벤처기업부,2605,1,10,0.39,2640,2650,2535,360298,930944675,102525349700,39357140,KSQ
086960,KR7086960002,MDS테크,KOSDAQ,중견기업부,1169,2,-11,-0.93,1191,1196,1161,407849,479728753,102488320172,87671788,KSQ
024880,KR7024880007,케이피에프,KOSDAQ,우량기업부,4955,2,-75,-1.49,5100,5120,4905,236595,1173379015,102483264090,20682798,KSQ
072020,KR7072020001,중앙백신,KOSDAQ,벤처기업부,10610,2,-10,-0.09,10610,10700,10530,46628,493907220,102478669070,9658687,KSQ
119850,KR7119850006,지엔씨에너지,KOSDAQ,우량기업부,6230,1,40,0.65,6200,6360,6150,109055,679242900,102476703070,16448909,KSQ
